No,Compound name,SMILES,Lecithin(%),pH,DMSO_Conc (w/v%),Donor_Plate_Volume (µm),Acceptor_Plate_Volume (µm),Temperature (??,Incubation_Time (hr),%T/MR,Pe,logPe,Source
1117,,C1=CC=C2C(=C1)/C(=C\C3=CC=C(C=C3)C(=O)O)/C(=O)N2,20,7.4,0.5,200,200,25,0.5,,3.96,-5.402304814,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1118,,CCCCN1C=NC2=C1C=CC(=C2)NC(=O)C3=CC(=C(C(=C3)OC)OC)OC,20,7.4,0.5,200,200,25,0.5,,692.78,-3.159404659,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1119,,CC1=CC(=NC(=C1)NC(=S)N2CCN(CC2)C3=CC(=CC=C3)OC(F)F)C,20,7.4,0.5,200,200,25,0.5,,851.68,-3.069723551,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1120,,CNC1=C(N=C(O1)C2=CC=CC3=CC=CC=C32)C(=O)OC,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1121,,C1=CC=C(C(=C1)C2=NC3=C(O2)C=CC(=C3)NC(=O)C4=CC=C(O4)[N+](=O)[O-])F,20,7.4,0.5,200,200,25,0.5,,38.38,-4.41589503,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1122,,COC1=C(C=CN=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC(=C(C=C4)F)F,20,7.4,0.5,200,200,25,0.5,,3.6,-5.443697499,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1123,,CN1CCC2=CC(=C(C3=C2[C@H]1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)C[C@@H]6C7=CC(=C(C=C7CCN6C)OC)O3)O)O)OC,20,7.4,0.5,200,200,25,0.5,,326.75,-3.485784404,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1124,,C1C(CN(C1=O)C2=NNC3=C2C=CC(=C3)Br)C(=O)NCCC4=CC=CC=N4,20,7.4,0.5,200,200,25,0.5,,1,-6,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1125,,C1C(C2=C(NC1=O)N=C(S2)N)C3=CC(=C(C=C3)F)F,20,7.4,0.5,200,200,25,0.5,,264.7,-3.577246059,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1126,,CC1=NC(=CC(=N1)[C@H]2CN3CC[C@H]2C[C@@H]3CNC(=O)NC4CCCCC4)C5=CC=CO5,20,7.4,0.5,200,200,25,0.5,,474.95,-3.323352108,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1127,,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=C(C=CC=C4F)F,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1128,,COC1=CC=CC(=C1O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=CC=C(C=C3)C4CCNCC4,20,7.4,0.5,200,200,25,0.5,,1.79,-5.747146969,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1129,,CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC3=C(N2CC4=CC=CC(=N4)C)C=CN=C3)OCC,20,7.4,0.5,200,200,25,0.5,,7.02,-5.153662888,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1130,,CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC3=C(N2CC4=CC=CC(=N4)C)C=NC=C3)OCC,20,7.4,0.5,200,200,25,0.5,,3.77,-5.42365865,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1131,,CC1=CC=C(N1)C(=O)OC2C(C(OC(C2OC)(C)C)OC3=C(C4=C(C=C3)C(=C(C(=O)O4)NC(=O)C5=CC(=C(C=C5)O)CC=C(C)C)O)Cl)O,20,7.4,0.5,200,200,25,0.5,,7.04,-5.152427341,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1132,,CC(C)C(=O)NC1=CC=CC(=C1)NC(=O)C2=CC3=CC=CC=C3O2,20,7.4,0.5,200,200,25,0.5,,873.8,-3.05858796,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1133,,C1=CC(=CC=C1CNC2=C3C(=NOC3=NC=N2)C4=CC=C(C=C4)F)F,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1134,,CC(=O)C1=CC=C(C=C1)N2CCN(CC2)S(=O)(=O)C3=C(C=C4C(=C3)CC(=O)N4)Cl,20,7.4,0.5,200,200,25,0.5,,558.06,-3.253319105,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1135,,CC1=CC(=NC(=C1)NC(=S)N2CCN(CC2)C3=CC=CC(=N3)C(F)(F)F)C,20,7.4,0.5,200,200,25,0.5,,588.55,-3.230216636,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1136,,C1C(CO1)NC2=C(N=C(O2)C3=CC=CC4=CC=CC=C43)C#N,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1137,,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)O)F,20,7.4,0.5,200,200,25,0.5,,663.65,-3.178060901,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1138,,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)OCC(F)(F)F)F,20,7.4,0.5,200,200,25,0.5,,58.77,-4.230844309,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1139,,COC1=CC=CC(=C1)C(=O)NC2=CC3=C(C=C2)OC(=N3)C4=CC5=CC=CC=C5C=C4,20,7.4,0.5,200,200,25,0.5,,533,-3.273272791,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1140,,CC[C@](C)(C(=O)NCC(F)(F)F)NC1=NC(=NC=C1)C2=CNC3=C2C=CC=N3,20,7.4,0.5,200,200,25,0.5,,611.51,-3.213596437,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1141,,C1=CC=C(C=C1)C2=CN3C(=CN=C3C4=CC=C(C=C4)C(=O)NCCCN5C=CN=C5)C=N2,20,7.4,0.5,200,200,25,0.5,,1,-6,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1142,,C1CN(CCN1C2=NC(=CS2)C3=CC=C(C=C3)Br)S(=O)(=O)C4=CC=CC=C4,20,7.4,0.5,200,200,25,0.5,,205.38,-3.68744185,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1143,,C[C@H]1C(=O)N[C@@H](C(=O)N([C@@H](C(=O)N[C@@H](C(=O)N([C@H]2[C@@H](C3=CC=C(C=C3)OC4=C(C=CC(=C4)C[C@@H](C(=O)N1)N(C2=O)C)O)O)C)C)CC5=CC=C(C=C5)OC)C)C,20,7.4,0.5,200,200,25,0.5,,4.5,-5.346787486,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1144,,COC1=CC=CC(=C1)C(=O)NC2=CC3=C(C=C2)C(=NC=N3)N4CCOCC4,20,7.4,0.5,200,200,25,0.5,,39.04,-4.408490191,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1145,,COC1=CC2=C(C=C1)C3=NNC(=C3CC2)C(=O)N4CCC5=C(C4)N=C6C=C(NN6C5=O)C7=CC=CC=C7,20,7.4,0.5,200,200,25,0.5,,15.82,-4.800793521,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1146,,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=C(C=C3)OC4=CC=CC=C4)OC,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1147,,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CC(=NC=C4)N5CCN(CC5)C)C(C)C,20,7.4,0.5,200,200,25,0.5,,782,-3.106793247,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1148,,CC1=CC=C(C=C1)C2=NC(=C(S2)C(=O)NC3=CC4=C(C=C3)NC(=O)[C@@H]5CCCN5C4=O)C,20,7.4,0.5,200,200,25,0.5,,975.52,-3.010763822,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1149,,C1=CC=C2C(=C1)C(=CC=N2)C3=NC4=CC=CC=C4C(=N3)NC5=CC(=C(C=C5)F)F,20,7.4,0.5,200,200,25,0.5,,201.75,-3.695186457,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1150,,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC(=CC=C4)F,20,7.4,0.5,200,200,25,0.5,,152.69,-3.816189405,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1151,,C1=CC=C(C=C1)C2=CN=C(N=C2NC3=CC(=C(C=C3)F)F)C4=CC=NC=C4,20,7.4,0.5,200,200,25,0.5,,1,-6,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1152,,C1=CC(=CN=C1)CNC(=O)C2=NC(=C3N2C=CN=C3)C4=CN=C(C=C4)Cl,20,7.4,0.5,200,200,25,0.5,,237.53,-3.624281531,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1153,,C1=CC=C(C=C1)SC2=C(N(C3=C2C=C(C=C3)Cl)CC4=CC=C(C=C4)Cl)C(=O)O,20,7.4,0.5,200,200,25,0.5,,709.09,-3.149298639,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1154,,COC1=C(C=C(C=C1)Cl)NC(=O)C2=C(C3=CC4=C(C5CCN4CC5)N=C3S2)N,20,7.4,0.5,200,200,25,0.5,,55,-4.259637311,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1155,,CC1C2CN3CCC4=C(C3CC2C(=CO1)C(=O)OC)NC5=CC(=C(C=C45)OC)OC,20,7.4,0.5,200,200,25,0.5,,365.55,-3.437053212,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1156,,CNC(=O)C1CCN(CC1)C2=NC(=CS2)C3=CC=C(C=C3)Br,20,7.4,0.5,200,200,25,0.5,,736.5,-3.132827249,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1157,,C1=CC(=CC(=C1)C2=NC=CC(=N2)N3C=CN=C3)C#N,20,7.4,0.5,200,200,25,0.5,,491.63,-3.308361624,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1158,,CC1=CC(=O)N2C(=N1)N=C(N2)NC(=O)C3=CC=CC=C3OC,20,7.4,0.5,200,200,25,0.5,,7.8,-5.107905397,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1159,,CC1=CC(=NC2=CC=CC=C12)NC(=S)N3CCN(CC3)C4=CC=CC(=C4)C(F)(F)F,20,7.4,0.5,200,200,25,0.5,,31.5,-4.501689446,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1160,,C1=CC=C2C(=C1)/C(=C\C3=CC(=C(C(=C3)Br)O)Br)/C(=O)N2,20,7.4,0.5,200,200,25,0.5,,50.49,-4.296794629,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1161,,CC1=C2C(=CC=C1)/C(=C\C3=CC(=C(C(=C3)Cl)O)Cl)/C(=O)N2,20,7.4,0.5,200,200,25,0.5,,66.33,-4.178290003,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1162,,COC1=C(C=CN=C1OC)C2=NC3=CC=CC=C3C(=N2)NC4=CC(=C(C=C4)F)F,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1163,,CCOC(=O)N1CCN(CC1)CC2=NC3=C(N2C(C)C)C=CC(=C3)NC(=O)C4=CC=C(C=C4)OC,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1164,,C1CCN(CC1)C2=CC=CC(=C2)C3=CN=C(S3)N4CCC(CC4)C(=O)N,20,7.4,0.5,200,200,25,0.5,,923.74,-3.03445025,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1165,,C1C(C2=C(NC1=O)N=C(S2)N)C3=C(C(=CC=C3)Cl)Cl,20,7.4,0.5,200,200,25,0.5,,505.08,-3.296639828,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1166,,CC1=NOC(=N1)[C@@H]2CN(C[C@H]2COC)C(=O)C3=NN(C4=CC=CC=C43)C,20,7.4,0.5,200,200,25,0.5,,165.01,-3.782489736,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1167,,C1CN2CCC1C3=C2C=C4C(=C(SC4=N3)C(=O)NC5=CC=CC(=C5)C#N)N,20,7.4,0.5,200,200,25,0.5,,916.54,-3.037848577,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1168,,CC1=CC(=NC2=C(C=NN12)C(=O)NC3=CC=C(C=C3)C#C)C,20,7.4,0.5,200,200,25,0.5,,14,-4.853871964,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1169,,C1CCC(CC1)CN2CCC(CC2)C3=NN(C(=O)N3)CC4=CC=CC=C4,20,7.4,0.5,200,200,25,0.5,,1,-6,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1170,,C1CN(CCC1C(=O)N)C2=NC(=CS2)C3=CC=CC=C3N,20,7.4,0.5,200,200,25,0.5,,135.81,-3.867068251,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1171,,CC(=O)N1CCC2=C(C1)SC3=C2C(=O)N(C(=O)N3CC4=CC(=CC=C4)C(F)(F)F)C5=CC=CC=C5,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1172,,C1CCC(CC1)C(=O)NC2=CC=CC=C2C(=O)NC3=CC=CC(=C3)C(F)(F)F,20,7.4,0.5,200,200,25,0.5,,1,-6,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1173,,CN1C2=C(C=C(C=C2)S(=O)(=O)N(C)C)C=C1C(=O)NCCCOC,20,7.4,0.5,200,200,25,0.5,,77.17,-4.1125515,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1174,,C1=CC=C(C=C1)C2=CSC(=N2)NC(=O)C3=C(C=NC=C3)NS(=O)(=O)C4=CC=C(C=C4)N,20,7.4,0.5,200,200,25,0.5,,100.71,-3.996927404,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1175,,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=C(C=C(C=C5)F)Cl)F,20,7.4,0.5,200,200,25,0.5,,20.9,-4.679853714,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1176,,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC(=CC=C2)[S+](=O)(NC3=CC=CC(=C3)C#N)[O-],20,7.4,0.5,200,200,25,0.5,,68.88,-4.161906862,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1177,,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CN=C(C=C4)N5CCN(CC5)C(C)C)C(C)C,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1178,,C1COCCN1C2=CC=C(C=C2)NC3=NC(=CN4C3=NC=C4)C5=CC6=C(C=C5)C=NN6,20,7.4,0.5,200,200,25,0.5,,390.91,-3.40792322,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1179,,C1CN(CCC1C#N)C2=NC(=CS2)C3=CC=C(C=C3)Br,20,7.4,0.5,200,200,25,0.5,,670.9,-3.173342208,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1180,,CC1=NOC(=C1S(=O)(=O)N2CCC(CC2)C(=O)NC3=CC=C(C=C3)C#N)/C=C/C4=CC=CC=C4F,20,7.4,0.5,200,200,25,0.5,,8.58,-5.066512712,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1181,,CC(C)(C#N)C1=CC=C(C=C1)C2=NC=C(C=C2)CN3CCN(CC3)C,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1182,,COC1=C(C=C(C=C1)C(=O)NC2CCCC3=C2NC4=CC=CC=C34)OC,20,7.4,0.5,200,200,25,0.5,,38.11,-4.418961051,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1183,,CC1=CC(=C(C=C1)O)C2=NNC(=C2)C3=CC=CC=C3C,20,7.4,0.5,200,200,25,0.5,,511.15,-3.291451635,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1184,,CC1=CC2=C(N=C(C=C2N1)C3=C(ON=C3C)C)C4=CC(=CC=C4)O,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1185,,C1CCCN(CC1)CC(CN2C=C(C3=CC=CC=C32)/C=C/C(=O)C4=CC=C(C=C4)Br)O,20,7.4,0.5,200,200,25,0.5,,931.2,-3.030957033,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1186,,C#CCNC(=O)C1=NC(=C2N1C=CC=C2)C3=CN=C(C=C3)Cl,20,7.4,0.5,200,200,25,0.5,,801.77,-3.095950198,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1187,,C1=CC=C(C=C1)CNC(=O)C2=CN3C=C(SC3=N2)C4=CC=CC=C4,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1188,,CC(C)NC1=C(N=C(O1)C2=CC=CC3=CC=CC=C32)C#N,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1189,,CC1=CC(=NC=C1)NC(=S)N2CCN(CC2)C3=CC=CC(=C3)C(F)(F)F,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1190,,CC1=CC(=NC=C1)NC(=S)N2CCC(CC2)C3=CC(=CC=C3)C(F)(F)F,20,7.4,0.5,200,200,25,0.5,,672.31,-3.172430429,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1191,,CC1=CC(=NC=C1)NC(=S)N2CCN(CC2)C3=CC(=C(C=C3)Cl)Cl,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1192,,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=C(C=C2)OC(F)(F)F)C(=O)NC3=NC(=CS3)C4=CC=CC=C4,20,7.4,0.5,200,200,25,0.5,,1.6,-5.795880017,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1193,,C1=CC=C2C(=C1)C(C(=O)N2)CC3=CC(=C(C(=C3)Cl)O)Cl,20,7.4,0.5,200,200,25,0.5,,8.8,-5.055517328,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1194,,C1=CC=C(C(=C1)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3)O,20,7.4,0.5,200,200,25,0.5,,1.15,-5.93930216,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1195,,COC1=CC2=C(C=C1)NC(=O)C(=C2)C3=NOC(=N3)C4=CC(=CC=C4)OC,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1196,,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=NC5=CC=CC=C5S4,20,7.4,0.5,200,200,25,0.5,,740.23,-3.130633318,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1197,,CC1=CC=CC=C1C(=O)N2CCC3=C2C=CC(=C3)C4=C(SC(=N4)NC(=O)CC5=CC=CC=C5)C,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1198,,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=C(C(=C(C=C5)F)F)F)F,20,7.4,0.5,200,200,25,0.5,,57.46,-4.240634378,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1199,,C1CN2CCC1C3=C2C=C4C(=C(SC4=N3)C(=O)NC5=CC=C(C=C5)Cl)N,20,7.4,0.5,200,200,25,0.5,,697.14,-3.156679998,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1200,,CC1=CC=CC=C1C(=O)NC2=C(C3=C(S2)CC(CC3)C(C)(C)C)C(=O)NCC4=CC=CO4,20,7.4,0.5,200,200,25,0.5,,167.27,-3.776581943,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1201,,CC1=CC=C(C=C1)C(=O)N2CCCC(C2)C3=NN(C(=O)N3)C4=CC=C(C=C4)OC,20,7.4,0.5,200,200,25,0.5,,684.93,-3.164353811,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1202,,C1C(C2=C(NC1=O)N=C(S2)N)C3=CC=C(C=C3)Br,20,7.4,0.5,200,200,25,0.5,,297.2,-3.526951195,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1203,,C1C(C2=C(NC1=O)N=C(S2)N)C3=C(C=CC=C3Cl)Cl,20,7.4,0.5,200,200,25,0.5,,5.54,-5.256490235,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1204,,C[C@H]1[C@@H](C(=O)N(C2=C(N1C(=O)C)C=C(C=C2)C#N)CC3=C(C=CC4=CC=CC=C43)C)NC(=O)[C@H](C)NC,20,7.4,0.5,200,200,25,0.5,,551.13,-3.258745948,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1205,,CC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4=CC=CC=N4,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1206,,CC1=C(C=C(C=C1)N2C3=NC=NC(=C3C=N2)NC(C)COC)C,20,7.4,0.5,200,200,25,0.5,,690.14,-3.1610628,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1207,,C1COCCN1C(=O)C2=NC(=C3N2C=CN=C3)C4=C(C=C(C=C4)Cl)Cl,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1208,,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,20,7.4,0.5,200,200,25,0.5,,14.64,-4.834458923,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1209,,CC1CCC(CC1)N2C3=C(C=CN=C3)C4=CN=C(N=C42)NC5=NC6=C(CN(CC6)C(=O)CO)C=C5,20,7.4,0.5,200,200,25,0.5,,134.84,-3.870181256,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1210,,CC[C@@H](C)NC1=C(C=C(C(=C1)C(=O)NC2CC3CCC(C2)N3C4=NC=C(C=C4)C(=O)C5CC5)C)C(=O)N,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1211,,COC1=CC=C(C=C1)N2C(=O)NC(=N2)C3CCCN(C3)C(=O)C4=CC(=CC=C4)OC,20,7.4,0.5,200,200,25,0.5,,435.58,-3.360932069,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1212,,C[C@@]1(CN(C[C@@]1(C)CO)C2=NC=C(C(=C2)C(=O)NC3=CC4=C(CCC5=C4N(N=C5C(=O)N)C6=CC=C(C=C6)F)C=C3)Cl)CO,20,7.4,0.5,200,200,25,0.5,,18.48,-4.733298033,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1213,,CCCOC(C1=CC=CC=C1Cl)C2=CC3=NC=CC(=C3N2)C(=O)O,20,7.4,0.5,200,200,25,0.5,,12.9,-4.88941029,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1214,,CN(C)C1CCN(C1)CC2=C(N=C3C=C(C(=CC3=C2)OC)OC)C4=CC(=CC=C4)Cl,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1215,,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC3=C(C(=O)N(C3=O)C4=CC=CC=C4)Cl,20,7.4,0.5,200,200,25,0.5,,123.2,-3.909389292,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1216,,CCOC(=O)N1CCN(CC1)CC2=NC3=C(N2CCC(C)C)C(=O)N(C(=O)N3C)C,20,7.4,0.5,200,200,25,0.5,,765.44,-3.116088846,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1217,,CC(C)OC1=CC=CC(=C1)C2=CN=C(S2)N3CCC(CC3)C(=O)N,20,7.4,0.5,200,200,25,0.5,,809.96,-3.091536428,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1218,,CC1=C(C=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4=CC=C(C=C4)N5C=NC=N5)C,20,7.4,0.5,200,200,25,0.5,,1,-6,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1219,,C1=CC=C2C(=C1)/C(=C\C3=CC(=C(C(=C3)F)O)F)/C(=O)N2,20,7.4,0.5,200,200,25,0.5,,26.95,-4.56944123,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1220,,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=CC=C(C=C3)N4CCOCC4,20,7.4,0.5,200,200,25,0.5,,53.34,-4.272946989,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1221,,C1=CC=C2C=C(C=CC2=C1)C(=O)NC3=CC=C(C=C3)C(=O)NC4=NC=CS4,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1222,,CC1=CC=C(C=C1)S(=O)(=O)N2C=C(C3=CC=CC=C32)C(=O)NC4=NC(=CS4)C5=CC=CC=C5,20,7.4,0.5,200,200,25,0.5,,3.4,-5.468521083,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1223,,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=C(C=C(C=C5)F)F)F,20,7.4,0.5,200,200,25,0.5,,19.5,-4.709965389,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1224,,CCC1=C(C=C(C=C1)NC(=O)C2=C(C(=C(N2)C)C(=O)C)C)[S+](=O)(NC3=CC=C(C=C3)Br)[O-],20,7.4,0.5,200,200,25,0.5,,1,-6,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1225,,C1CCN(CC1)C(=O)C2=CC=C(C=C2)NC3=C4C(=NC(=N3)NC5CCC(CC5)N)N(C=N4)C6=CC(=CC=C6)F,20,7.4,0.5,200,200,25,0.5,,21.8,-4.661543506,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1226,,COC1=C(C=C(C=C1)C2=NN3C(=NC=C3NC4=CC=NC=C4)C=C2)OC,20,7.4,0.5,200,200,25,0.5,,762.6,-3.117703199,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1227,,CN=C1CN=C(C2=C(N1)C=CC(=C2)Cl)C3=CC=CN3,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
