Molecule ChEMBL ID,SMILES,Standard Type,Standard Relation,Standard Value,Final Value(10^-6),log Pe,Result,Standard Units,Comment,Assay Description
Pub-00-061-2,CC(=O)N1CCC2(CCCN(C2)C3=CC=C(C=C3)C4=CC=CC=C4)CC1,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-061-3,CC(=O)N1CCC2=C(C1)SC3=C2C(=O)N(C(=O)N3CC(=O)C4=CC=CC=C4)C5=CC=CC=C5,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-061-4,CC(=O)N1CCC2=C(C1)SC3=C2C(=O)N(C(=O)N3CC4=CC(=CC=C4)C(F)(F)F)C5=CC=CC=C5,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-061-5,CC(=O)N1CCC2=C1C=CC(=C2)S(=O)(=O)NCCC3=CCCCC3,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-061-6,CC(=O)N1CCN(CC1)C2=NC(=CS2)C3=CC=C(C=C3)Br,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-061-7,CC(=O)NC(C(Cl)(Cl)Cl)SC(=S)N(C)C,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-061-8,CC(=O)NC(C1=CC=CS1)C2=CC(=C3C=CC=NC3=C2O)Br,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-061-9,CC(=O)NC1=CC(=C(C=C1)OC)S(=O)(=O)NC2=CC=C(C=C2)Br,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-062-0,CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC3=C(C=C2)SC4=CC=CC=C4C(=O)N3C5CCCC5,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-062-1,CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N,,,2,2000000,0.301029996,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-062-2,CC(=O)NC1=CC=C(C=C1)C2=CSC(=N2)N3CCC(CC3)C(=O)N,,,2,2000000,0.301029996,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-062-3,CC(=O)NC1=CC=C(C=C1)NC(=O)C(C2=CC=CC=C2)NS(=O)(=O)C3=CC=C(S3)Br,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-062-4,CC(=O)NC1=CC=C(C=C1)NC2=NN=C(C3=CC=CC=C32)C4=CC=C(C=C4)OCC#C,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-062-5,CC(=O)NC1=CC=C(C=C1)OCC2=C(C=CC(=C2)C3=NC4=CC=CC=C4C(=O)N3CC5=CC=CC=C5)OC,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-062-6,CC(=O)NC1=CC=C(C=C1)OCC2=C(C=CC(=C2)C3=NC4=CC=CC=C4C(=O)N3CC5=CC=CO5)OC,,,2,2000000,0.301029996,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-062-7,CC(=O)NC1=CC=C(C=C1)OCC2=C(C=CC(=C2)C3NC4=CC=CC=C4C(=O)N3CC5=CC=CO5)OC,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-062-8,CC(=O)NC1=CC=C(C=C1)OCC2=CN(N=N2)CC(=O)C3=CC=C(C=C3)O,,,2,2000000,0.301029996,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-062-9,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC2=NC=CS2,,,2,2000000,0.301029996,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-063-0,CC(=O)NC1=CC=CC(=C1)C2=CN3C=NC=C3C(=C2)C4=CN=C(C=C4)OC,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-063-1,CC(=O)NC1=CC=CC(=C1)C2=NC(=C3C=CN(C3=C2)CCOC)C4=CCOCC4,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-063-2,CC(=O)NC1=NC=C(S1)S(=O)(=O)N2CCOCC2,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-063-3,CC(=O)NC1=NC=C(S1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=C4,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-063-4,CC(=O)NC1=NC=CC(=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC(=C(C=C4)F)F,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-063-5,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)SC)OC)OC)O,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-063-6,CC(=O)NC1CCN(CC1)C2=NC(=CS2)C3=CC=C(C=C3)Br,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-063-7,CC(=O)NCCNC(=O)C1=CC=C(C=C1)C2=NC=C3N2C=C(N=C3)C4=CC(=CC=C4)F,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-063-8,CC(=O)NC[C@H]1COCC2=NC3=C(N12)C=CC(=C3)C(=O)OC,,,2,2000000,0.301029996,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-063-9,CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,,,2,2000000,0.301029996,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-064-0,CC(C#CC1=CC2=C(CCN2C3=NC(=NC=C3Cl)N)C=C1)(C4=NC=CS4)O,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-064-1,CC(C(C)(C)C)NCC1=CC2=C(C=C1)N(C(=N2)NC(=O)C3=CC=C(S3)C4=CNN=C4)CC(C)(C)O,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-064-2,CC(C)(C#N)C1=CC=C(C=C1)C2=NC=C(C=C2)CN3CCN(CC3)C,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-064-3,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3COC2=O)C5=CC6=CC=CC=C6N=C5,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-064-4,CC(C)(C(=O)N[C@H](COCC1=CC=CC=C1)C(=O)N2CCC3(CC2)CN(C4=CC=CC=C34)S(=O)(=O)C)N,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-064-5,CC(C)(C)C(=O)N1CCN(CC1)C2=NC=CC(=N2)NC3=CC=CC=C3Cl,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-064-6,CC(C)(C)C1=CC(=NO1)NC(=O)NC2=CC=C(C=C2)C3=CN4C5=C(C=C(C=C5)OCCN6CCOCC6)SC4=N3,,,2,2000000,0.301029996,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-064-7,CC(C)(C)C1=CC=C(C=C1)C(=O)N2CC(=O)NC3=C(C2C4=CC=C(C=C4)F)C=C(C=C3)F,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-064-8,CC(C)(C)C1=CC=C(C=C1)C(=O)NC2=CC3=C(C=C2)N(CCC3)C(=O)C4=CC=CS4,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-064-9,CC(C)(C)C1=CC=C(C=C1)C(=O)NC2=CN3C=C(C=CC3=N2)N4C=CN=C4,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-065-0,CC(C)(C)C1=CC=C(C=C1)C2=CSC(=N2)N3CCC(CC3)C(=O)N,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-065-1,CC(C)(C)C1=CC=C(C=C1)C2=NC3=CC(=O)NN3C(=N2)SCCCOC4=CC=CC=C4,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-065-2,CC(C)(C)C1=CC=C(C=C1)C2=NN(C(=O)C=C2)CC(=O)NCCC3=CC=CC=C3,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-065-3,CC(C)(C)C1=CC=C(C=C1)N2C=NC3=C2C=CC(=C3)C(=O)N4CCCCC4,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-065-4,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)C2=CN=C(NC2=O)SCC(=O)NC3=CC(=C(C=C3)F)Cl,,,2,2000000,0.301029996,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-065-5,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)N2CCC(CC2)C3=CC=NC=C3,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-065-6,CC(C)(C)C1CCC2=C(C1)C(=O)C3=CC=CC=C3N2,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-065-7,CC(C)(C)C1CCC2=C(C1)SC(=C2C(=O)N)NC(=O)C3=CC=NC=C3,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-065-8,CC(C)(C)N1C2=NC=NC(=C2C(=N1)C3=CC=C(C=C3)Cl)N,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-065-9,CC(C)(C)N1C=NC2=C1C=CC(=C2)C(=O)N3CCCCC3,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-066-0,CC(C)(C)NS(=O)(=O)C1=CC=C(C=C1)C2=CC3=C(C=C2)NN=C3N,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-066-1,CC(C)(C)OC(=O)N1CCN(CC1)C2=CC=C(C=C2)NCC3=CC=C(O3)C4=CC=C(C=C4)C#N,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-066-2,CC(C)(C)OC(=O)N[C@@H](CC1=CC=C(C=C1)OS(=O)(=O)C2=CC=CC3=C2C=CN=C3)C(=O)N4CCCN(CC4)C(=O)OC(C)(C)C,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-066-3,CC(C)(C1=CC(=NO1)NC(=O)NC2=CC(=CC=C2)OC3=NC=NC4=CC(=C(C=C43)OC)OC)C(F)(F)F,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-066-4,CC(C)(CN1C2=C(C=C(C=C2)CN3CCOCC3)N=C1NC(=O)C4=CC=C(S4)C5=CNN=C5)O,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-066-5,CC(C)(CNC(=O)CC1CCC2(CC1)OC3(C4CC5CC(C4)CC3C5)OO2)N,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-066-6,CC(C)C(=O)N(C1=CC2=C(C=C1)OC(=O)S2)S(=O)(=O)C3=CC=C(C=C3)OC,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-066-7,CC(C)C(=O)N1CCC2=C(C1C3=CC(=CC=C3)F)C=C(C=C2)OCC4=NC(=CO4)C(=O)N5CCCC5,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-066-8,CC(C)C(=O)NC1=CC=CC(=C1)NC(=O)C2=CC3=CC=CC=C3O2,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-066-9,CC(C)C(C(=O)O)NC(=O)CNC(=O)CO/N=C/1\CC[C@@]2(C3CC[C@]4(C(C3CCC2=C1)CCC4(C#C)O)C)C,,,2,2000000,0.301029996,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-067-0,CC(C)C1=C(N=C2C(=CNN2C1=O)C#N)C3=CC=CC=C3,,,2,2000000,0.301029996,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-067-1,CC(C)C1=CC(=NN1)C(=O)N2CC[C@H](C2)NC(=O)C3CC3,,,2,2000000,0.301029996,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-067-2,CC(C)C1=CC2=C(C=C1)OC3=NC(=C(C=C3C2=O)C(=O)O)N,,,2,2000000,0.301029996,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-067-3,CC(C)C1=CC=C(C=C1)CC(=O)N2CCCC3=C2C=C(C=N3)C(=O)NC4=CN=CC=C4,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-067-4,CC(C)C1=CC=C(C=C1)OCC2=NC3=C(N2CC4=CC=CC=C4)C(=O)N(CCN3)CC5CCOCC5,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-067-5,CC(C)C1=CC=C(C=C1)OCC2=NC3=C(N2CC4=CC=CC=C4)C(=O)N(CCN3)CCOC,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-067-6,CC(C)C1=CC=C(C=C1)S(=O)(=O)C2=CN=C(NC2=O)SCC(=O)NC3=CC4=C(C=C3)OCCO4,,,2,2000000,0.301029996,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-067-7,CC(C)C1=CC=CC=C1C2=NC3=C(CNC3)C(=N2)NCC4=CC=C(C=C4)C5=CN=CC=C5,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-067-8,CC(C)C1=CC=CC=C1C2=NC=C(C(=N2)NC(C)(C)C3=CC=C(C=C3)N4C=CN=N4)F,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-067-9,CC(C)C1=CC=CC=C1C2=NC=C(C(=N2)NC3(CC3)C4=CC=C(C=C4)C5=CN=CC=C5)F,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-068-0,CC(C)C1=CC=CC=C1C2=NC=C(C(=N2)NCC3=CC=C(C=C3)C4=CC=NN4)F,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-068-1,CC(C)C1=CC=CC=C1C2=NC=C(C(=N2)NCC3=CC=C(C=C3)N4C=CN=N4)F,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-068-2,CC(C)C1=CC=CC=C1C2=NC=C(C(=N2)NCC3=CC=C(S3)C4=CN=CC=C4)F,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-068-3,CC(C)C1=CC=CC=C1C2=NC=C(C(=N2)NCC3CCN(C3)C4=NC=CN=C4)F,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-068-4,CC(C)C1=CC=CC=C1C2=NC=C(C(=N2)NCC3CCN(CC3)C4=CN=CC=C4)F,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-068-5,CC(C)C1=NC(=CS1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC2=CC=CC=C2)C[C@@H]([C@H](CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-068-6,CC(C)C1=NC2=C(C3=C1COC(C3)(C)C)C4=C(O2)C(=NC=N4)NCCN(C)C,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-068-7,CC(C)C1=NC2=C(CCN(CC2)CC3=CC=C(C=C3)NC(=O)C)C(=N1)C4=CC=C(C=C4)Cl,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-068-8,CC(C)CC(=O)NC1=NNC2=C1CN(C2(C)C)C(=O)C3CCN(CC3)C,,,2,2000000,0.301029996,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-068-9,CC(C)CC(C)NC(=O)C1=NOC(=N1)C2=CC=CNC2=O,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-069-0,CC(C)CCN1C(=O)C2=C(C=CS2)N3C1=NN=C3CCCC(=O)NC4=CC(=C(C=C4)OC)Cl,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-069-1,CC(C)CCN1C2=C(N=C1OC3=CC=C(C=C3)C(=O)OC)N(C(=O)N(C2=O)C)C,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-069-2,CC(C)CCNC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1[C@H](O1)C(=O)O,,,2,2000000,0.301029996,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-069-3,CC(C)CN(CC(=O)N(CCCN1CCCC1=O)CC(=O)N)C(=O)CNCCC2=CC=CC=C2F,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-069-4,CC(C)CN(C[C@H]([C@H](CC1=CC=CC=C1)NC(=O)O[C@@H]2CO[C@@H]3[C@H]2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-069-5,CC(C)CN1C=C(C2=CC(=C(C=C2C1=O)OC)OC)C(=O)N3CCN(CC3)C4=CC=CC(=C4)C(F)(F)F,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-069-6,CC(C)CNC1=C2C(=NOC2=NC=N1)C3=CC=C(C=C3)Cl,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-069-7,CC(C)CNC1=NC(=NC=C1)NCC2=CSC(=N2)C3=CC=CC=C3,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-069-8,CC(C)COC1=CC=C(C=C1)C2=CSC(=N2)N3CCC(CC3)C(=O)N,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-069-9,CC(C)COC1=CC=C(C=C1)C2=NN(C(=O)C=C2)CC(=O)NCCC3=CC=CC=C3,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-070-0,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4CN([C@@H]5CC6=C(NC7=CC=CC(=C67)C5=C4)Br)C)O,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-070-1,CC(C)N(CCC(=O)C1=CC2=CC=CC=C2C=C1)CC3=CC=CC=C3,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-070-2,CC(C)N(CCCNC(=O)NC1=CC=C(C=C1)C(C)(C)C)C[C@@H]2[C@@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-070-3,CC(C)N(CCCNC(=O)NC1=CC=C(C=C1)C(C)(C)C)C[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC4=C(N=CN=C43)N)O)O,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-070-4,CC(C)N1C=C(C2=C(C=CN=C21)NS(=O)(=O)C3=NN(C=C3)C)C4=CC5=C(CCN5C)C=C4,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-070-5,CC(C)N1C=C(C2=C(N=CN=C21)N)C3=CC=C(C=C3)OC4=CC=CC=C4,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-070-6,CC(C)NC(=O)C1=NC(=C2N1C=CC=C2)C3=CN=C(C=C3)Cl,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-070-7,CC(C)NC(=O)C1=NC(=C2N1C=CN=C2)C3=CN=C(C=C3)Cl,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-070-8,CC(C)NC(=O)C1CCN(CC1)C(=O)C2=CC3=C(N2CC4=CC=C(C=C4)Cl)C=CS3,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-070-9,CC(C)NC(=O)N1C[C@@H]2C[C@H](C1)C3=CC=C(C(=O)N3C2)C4=CC(=CC=C4)C(F)(F)F,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-071-0,CC(C)NC1=C(N=C(O1)C2=CC=CC3=CC=CC=C32)C#N,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-071-1,CC(C)OC1=CC=C(C=C1)C(=O)NC2=CC3=C(C=C2)N(CCC3)C(=O)C4=CC=CS4,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-071-2,CC(C)OC1=CC=C(C=C1)C2=CSC(=N2)N3CCC(CC3)C(=O)N,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-071-3,CC(C)OC1=CC=C(C=C1)C2=NN(C(=O)C=C2)CC(=O)NCCC3=CC=CC=C3,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-071-4,CC(C)OC1=CC=C(C=C1)CNC(=O)C2CCN(CC2)C(=O)N3CCOC4=C3C=C(C=C4)Cl,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-071-5,CC(C)OC1=CC=CC(=C1)C2=CN=C(S2)N3CCC(CC3)C(=O)N,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-071-6,CC(C)OC1=CC=CC(=C1)C2=CSC(=N2)N3CCC(CC3)C(=O)N,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-071-7,CC(C)OC1=CC=CC(=C1)C2=NC(=NC=C2)N3CCC(CC3)C(=O)N,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-071-8,CC(C)SC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-071-9,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,,,2,2000000,0.301029996,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-072-0,CC(C1=CC=CC=C1)NC2=C(N=C(O2)C3=CC=C(O3)COC4=CC=C(C=C4)OC)C#N,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-072-1,CC(C1=CC=CC=C1)NC2=CC=C(C=C2)[S+](=O)(NC3=NC=CS3)[O-],,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-072-2,CC(C1=CC=CC=C1)NC2=NC(=NC3=CC=CC=C32)N4CCN(CC4)S(=O)(=O)C,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-072-3,CC(CC1=CC=C(C=C1)O)NCC(C2=CC(=CC(=C2)O)O)O,,,2,2000000,0.301029996,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-072-4,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)NCCO,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-072-5,CC1(C2=C(C3=CC=CC=C3C(=O)C2=O)NC1=O)C,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-072-6,CC1(C=CC2=C3C(=C(C(=C2O1)CCC(=O)O)OC)C=CC(O3)(C)C)C,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-072-7,CC1(CC2=C(C(N=C(N2)NC3=NC4=CC=CC=C4O3)C5=CC=CC=C5Cl)C(=O)C1)C,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-072-8,CC1(CC2=C(C=C(C(=O)N2C3=C(C=CC(=C3)OC)OC)C4=NC(=CS4)C5=CC=C(C=C5)Cl)C(=O)C1)C,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
Pub-00-072-9,CC1(CC2=CN=C(N=C2C3=C1C(=NN3C)C(=O)NC)NC4=CC=C(C=C4)N5CCN(CC5)C)C,,,2.5,2500000,0.397940009,1,cm/s,,low permeability <2.0 (0); high permeability >2.5 (1) 
