No,Compound name,SMILES,Lecithin(%),pH,DMSO_Conc (w/v%),Donor_Plate_Volume (µm),Acceptor_Plate_Volume (µm),Temperature (??,Incubation_Time (hr),%T/MR,Pe,logPe,Source
2894,,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/C(O)CC(O)CC(=O)[O-],4,6.5,5,150,300,37,4,,,-6.15406839,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2895,,COc1cc[nH+]c(CS(=O)c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,4,6.5,5,150,300,37,4,,,-5.415772532,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2896,,Cc1[nH+]cc(CO)c(CO)c1[O-],4,6.5,5,150,300,37,4,,,-6.644468532,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2897,,COc1ccc(C(C[NH+](C)C)C2(O)CCCCC2)cc1,4,6.5,5,150,300,37,4,,,-5.341975383,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2898,,CC[NH+](CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,4,6.5,5,150,300,37,4,,,-6.186075849,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2899,,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c([O-])c2ccccc2oc1=O,4,6.5,5,150,300,37,4,,,-5.933923824,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2900,,c1cncc(C2CCCC[NH2+]2)c1,4,6.5,5,150,300,37,4,,,-5.880511327,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2901,,O=c1cc(-c2ccc(O)cc2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,4,6.5,5,150,300,37,4,,,-6.706705968,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2902,,O=C([O-])/C=C/c1ccc(O)c(O)c1,4,6.5,5,150,300,37,4,,,-6.650887924,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2903,,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1O,4,6.5,5,150,300,37,4,,,-4.902432256,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2904,,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,4,6.5,5,150,300,37,4,,,-6.671414984,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2905,,O=c1ccc2ccccc2o1,4,6.5,5,150,300,37,4,,,-4.771967097,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2906,,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,4,6.5,5,150,300,37,4,,,-5.174651261,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2907,,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,4,6.5,5,150,300,37,4,,,-4.954539524,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2908,,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,4,6.5,5,150,300,37,4,,,-4.3610606,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2909,,Cc1[nH+]cc(CO)c(C[NH3+])c1[O-],4,6.5,5,150,300,37,4,,,-5.937804486,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2910,,COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,4,6.5,5,150,300,37,4,,,-4.451912193,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2911,,C[NH+](C)CCc1ccc(O)cc1,4,6.5,5,150,300,37,4,,,-5.968410718,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2912,,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,4,6.5,5,150,300,37,4,,,-5.496047493,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2913,,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,4,6.5,5,150,300,37,4,,,-5.202081914,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2914,,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,4,6.5,5,150,300,37,4,,,-4.458955877,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2915,,C[NH2+]CCc1ccc(O)cc1,4,6.5,5,150,300,37,4,,,-6.41486553,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2916,,[NH3+]CC(O)c1ccc(O)cc1,4,6.5,5,150,300,37,4,,,-5.97245671,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2917,,C[NH+]1CCc2cc3c(cc2C(=O)Cc2ccc4c(c2C1)OCO4)OCO3,4,6.5,5,150,300,37,4,,,-5.407768403,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2918,,CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,4,6.5,5,150,300,37,4,,,-6.722984209,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2919,,COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,4,6.5,5,150,300,37,4,,,-5.617382495,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2920,,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,4,6.5,5,150,300,37,4,,,-6.359096409,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2921,,COc1cccc(C2(O)CCCCC2C[NH+](C)C)c1,4,6.5,5,150,300,37,4,,,-5.468697567,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2922,,O=C([O-])/C=C/c1ccccc1OC(=O)C(F)(F)F,4,6.5,5,150,300,37,4,,,-6.989647421,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2923,,[NH3+]CCc1c[nH]c2ccccc12,4,6.5,5,150,300,37,4,,,-6.432748622,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2924,,CCC12C=CC[NH+]3CCC4(c5ccc(OC)cc5N(C)C4C(O)(C(=O)OC)C1OC(C)=O)C32,4,6.5,5,150,300,37,4,,,-4.732627157,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2925,,O=C([O-])/C=C\c1ccc2c(c1)OCO2,4,6.5,5,150,300,37,4,,,-6.329641095,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2926,,CCC1(CC)C(=O)Nc2ccccc21,4,6.5,5,150,300,37,4,,,-4.66386723,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2927,,O=S1(=O)NN=C(c2ccc(F)cc2)c2cccc(Cl)c21,4,6.5,5,150,300,37,4,,,-4.964779617,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2928,,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,4,6.5,5,150,300,37,4,,,-5.379761822,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2929,,C[NH+]1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,4,6.5,5,150,300,37,4,,,-5.073009596,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2930,,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,4,6.5,5,150,300,37,4,,,-4.938702235,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2931,,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1,4,6.5,5,150,300,37,4,,,-4.656127264,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2932,,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,4,6.5,5,150,300,37,4,,,-5.17456385,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2933,,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,4,6.5,5,150,300,37,4,,,-4.739843073,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2934,,COc1cc2c(cc1OC)C(=O)C(CC1CC[N+]([O-])(Cc3ccccc3)CC1)C2,4,6.5,5,150,300,37,4,,,-6.154486271,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2935,,Cc1cc2c(s1)Nc1ccccc1N=C2N1CC[NH+](C)CC1,4,6.5,5,150,300,37,4,,,-6.151133336,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2936,,Cc1cc2c(s1)Nc1ccccc1N=C2N1CC[NH+](C)CC1,4,6.5,5,150,300,37,4,,,-5.683810376,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2937,,COc1ccccc1OCCN(O)CC(O)COc1cccc2[nH]c3ccccc3c12,4,6.5,5,150,300,37,4,,,-5.187026047,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2938,,Cc1c(OCC(F)(F)F)cc[nH+]c1CS(=O)c1nc2ccccc2[nH]1,4,6.5,5,150,300,37,4,,,-4.976511901,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2939,,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)[NH+]1CCCC1,4,6.5,5,150,300,37,4,,,-5.920909411,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2940,,C[NH+](C)CCCN1c2ccccc2CCc2ccccc21,4,6.5,5,150,300,37,4,,,-5.475463377,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2941,,CCCCc1c([O-])n(-c2ccccc2)n(-c2ccccc2)c1=O,4,6.5,5,150,300,37,4,,,-4.659436003,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2942,,CC(CN1c2ccccc2Sc2ccccc21)[NH+](C)C,4,6.5,5,150,300,37,4,,,-5.716025848,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2943,,CC[NH+](CC)CCCC(C)Nc1c2ccc(Cl)cc2[nH+]c2ccc(OC)cc12,4,6.5,5,150,300,37,4,,,-6.300091417,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2944,,COc1ccc(CC[NH+](C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,4,6.5,5,150,300,37,4,,,-5.365781714,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2945,,C[NH+](C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,4,6.5,5,150,300,37,4,,,-6.157886169,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2946,,C[NH+]1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,4,6.5,5,150,300,37,4,,,-6.19185032,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2947,,COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCC[NH+](Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1,4,6.5,5,150,300,37,4,,,-5.864272092,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2948,,CCC1(CCCC[NH+]2CCC(n3c(=O)[nH]c4cc(Cl)ccc43)CC2)C(=O)Nc2cc(F)ccc21,4,6.5,5,150,300,37,4,,,-5.468529701,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2949,,O=C1Nc2ccc(F)cc2C1CCCC[NH+]1CCN(c2ccc(Cl)cc2)CC1,4,6.5,5,150,300,37,4,,,-5.53350581,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2950,,Cc1cccc2c1NC(=O)C2(CCCC[NH+]1CCN(c2cccc(Cl)c2)CC1)CC(C)C,4,6.5,5,150,300,37,4,,,-5.562479166,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2951,,O=C1Nc2ccc(F)cc2C1CCCC[NH+]1CCN(c2ccc(F)cc2)CC1,4,6.5,5,150,300,37,4,,,-5.366171103,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2952,,CCC1(CCCCC[NH+]2CC=C(c3ccc(Cl)cc3)CC2)C(=O)Nc2ccccc21,4,6.5,5,150,300,37,4,,,-5.681438432,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2953,,O=S1(=O)NN=C(c2ccc(F)cc2)c2ccc(Cl)c(Cl)c21,4,6.5,5,150,300,37,4,,,-4.489157143,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2954,,O=S1(=O)NN=C(c2ccc(Cl)cc2)c2ccc(Cl)c(Cl)c21,4,6.5,5,150,300,37,4,,,-4.540915641,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2955,,O=S1(=O)NN=C(c2cccc(Cl)c2)c2ccc(Cl)c(Cl)c21,4,6.5,5,150,300,37,4,,,-4.763251778,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2956,,CCC1(CCCCCC[NH+]2CCN(c3ccccn3)CC2)C(=O)Nc2ccccc21,4,6.5,5,150,300,37,4,,,-5.525077392,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2957,,O=C1Nc2cc(F)ccc2C1CCCC[NH+]1CCN(c2ccc(F)cc2)CC1,4,6.5,5,150,300,37,4,,,-5.308911211,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2958,,Cc1ncc2c(n1)NC(=O)C2C(C)C,4,6.5,5,150,300,37,4,,,-5.569022898,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2959,,CCC1(CCCC[NH+]2CCN(c3ccc(F)cc3)CC2)C(=O)Nc2ccc(C)cc21,4,6.5,5,150,300,37,4,,,-5.75718954,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2960,,O=C1Nc2ccccc2C1CCCC[NH+]1CCN(c2cc(Cl)cc(Cl)c2)CC1,4,6.5,5,150,300,37,4,,,-5.496756957,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2961,,CCC1(CCCC[NH+]2CCN(c3cc(Cl)cc(Cl)c3)CC2)C(=O)Nc2ccc(F)cc21,4,6.5,5,150,300,37,4,,,-6.194264566,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2962,,CCC1(CCCC[NH+]2CCN(c3cccc(Cl)c3)CC2)C(=O)Nc2ccc(Br)cc21,4,6.5,5,150,300,37,4,,,-6.124535059,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2963,,CC(C)CC1(CCCC[NH+]2CCN(c3cccc4c3OCCO4)CC2)C(=O)Nc2ccccc21,4,6.5,5,150,300,37,4,,,-5.637166568,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2964,,CCC1(CCCC[NH+]2CCN(c3ccccn3)CC2)C(=O)Nc2ccc(Cl)cc21,4,6.5,5,150,300,37,4,,,-5.771623075,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2965,,CC(C)CC1(CCCC[NH+]2CCc3sccc3C2)C(=O)Nc2ccccc21,4,6.5,5,150,300,37,4,,,-5.565108599,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2966,,CCC1(CCC[NH+]2CCc3sccc3C2)C(=O)Nc2ccccc21,4,6.5,5,150,300,37,4,,,-5.396752287,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2967,,CCC1(CCCC[NH+]2CCN(c3cccc(Cl)c3)CC2)C(=O)Nc2ccc(Cl)cc21,4,6.5,5,150,300,37,4,,,-5.575413892,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2968,,CCC1(CCCC[NH+]2CCC(n3c(=O)n(C)c4ccccc43)CC2)C(=O)Nc2ccccc21,4,6.5,5,150,300,37,4,,,-5.583323327,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2969,,CCC1(CCCC[NH+]2CCN(c3ccccn3)CC2)C(=O)Nc2ccc(C)cc21,4,6.5,5,150,300,37,4,,,-5.349293567,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2970,,CCC1(CCCC[NH+]2CCN(c3cccc4c3OCCO4)CC2)C(=O)Nc2cc(F)ccc21,4,6.5,5,150,300,37,4,,,-5.495234705,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2971,,CCC1(CCCCC[NH+]2CCN(c3ccccn3)CC2)C(=O)Nc2ccccc21,4,6.5,5,150,300,37,4,,,-5.333111532,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2972,,CCC1(CC)C(=O)Nc2c1cc(Cl)c(F)c2Cl,4,6.5,5,150,300,37,4,,,-4.333880285,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2973,,O=S1(=O)NNC(c2ccc(Cl)cc2)c2ccc(Cl)c(Cl)c21,4,6.5,5,150,300,37,4,,,-4.630569725,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2974,,CCC1(CCCC[NH+]2CCN(c3ccccc3OC)CC2)C(=O)N(Cc2ccccc2)c2ccccc21,4,6.5,5,150,300,37,4,,,-6.040678495,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2975,,CCC1(CC)C(=O)Nc2ccc(Cl)cc21,4,6.5,5,150,300,37,4,,,-4.479259051,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2976,,Cc1ncc2c(n1)NC(=O)C2(Cc1ccccc1)C(C)C,4,6.5,5,150,300,37,4,,,-4.44987009,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2977,,CC(C)C1(C)C(=O)Nc2nc(-c3ccccc3)ncc21,4,6.5,5,150,300,37,4,,,-4.916497939,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2978,,C[NH+](C)CCC=C1c2ccccc2CCc2ccccc21,4,6.5,5,150,300,37,4,,,-5.671639923,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2979,,O=C1CCc2ccc(OCCCC[NH+]3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,4,6.5,5,150,300,37,4,,,-4.837138762,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2980,,COc1ccc(CC[NH+]2CCC(Nc3[nH+]c4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,4,6.5,5,150,300,37,4,,,-5.704341028,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2981,,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)[O-],4,6.5,5,150,300,37,4,,,-5.625397162,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2982,,CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4[NH+](C)C3)(C(C)C)C(=O)N12,4,6.5,5,150,300,37,4,,,-5.131898297,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2983,,CCCC[NH+]1CCCCC1C(=O)Nc1c(C)cccc1C,4,6.5,5,150,300,37,4,,,-5.043593238,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2984,,CCOC(=O)C1=CC2(CC)CCC[NH+]3CCc4c(n1c1ccccc41)C32,4,6.5,5,150,300,37,4,,,-5.460681903,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2985,,C[NH+](C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,4,6.5,5,150,300,37,4,,,-5.929060411,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2986,,O=C([O-])C(c1ccccc1Cl)[NH+]1CCc2sccc2C1,4,6.5,5,150,300,37,4,,,-5.973343469,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2987,,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl,4,6.5,5,150,300,37,4,,,-5.065763465,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2988,,CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1,4,6.5,5,150,300,37,4,,,-5.271908492,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2989,,C[NH2+]CCC(Oc1cccc2ccccc12)c1cccs1,4,6.5,5,150,300,37,4,,,-5.279709683,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2990,,CC[NH+](CC)C(C)CN1c2ccccc2Sc2ccccc21,4,6.5,5,150,300,37,4,,,-6.204409427,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2991,,Fc1ccc(C(c2ccc(F)cc2)N2CC[NH+](C/C=C/c3ccccc3)CC2)cc1,4,6.5,5,150,300,37,4,,,-5.291861291,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2992,,C[NH2+]CCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,4,6.5,5,150,300,37,4,,,-5.079964482,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2993,,OCCN1CC[NH+](CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,4,6.5,5,150,300,37,4,,,-5.743598599,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2994,,NS(=O)(=O)c1cc(C(=O)[O-])c(NCc2ccco2)cc1Cl,4,6.5,5,150,300,37,4,,,-6.981003179,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2995,,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1,4,6.5,5,150,300,37,4,,,-6.104255003,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2996,,C[NH2+]CCCC12CCC(c3ccccc31)c1ccccc12,4,6.5,5,150,300,37,4,,,-5.294350472,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2997,,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCC[NH2+]1,4,6.5,5,150,300,37,4,,,-5.546209324,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2998,,C[NH2+]CCC=C1c2ccccc2CCc2ccccc21,4,6.5,5,150,300,37,4,,,-5.241401047,https://www.sciencedirect.com/science/article/pii/S0928098723001446
2999,,C[NH+]1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,4,6.5,5,150,300,37,4,,,-5.91861468,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3000,,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,4,6.5,5,150,300,37,4,,,-4.983615158,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3001,,CCC(=O)c1ccc2c(c1)N(CCC[NH+](C)C)c1ccccc1S2,4,6.5,5,150,300,37,4,,,-5.498587985,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3002,,CSc1ccc2c(c1)N(CCC1CCCC[NH+]1C)c1ccccc1S2,4,6.5,5,150,300,37,4,,,-6.161417211,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3003,,Clc1ccccc1C[NH+]1CCc2sccc2C1,4,6.5,5,150,300,37,4,,,-5.535120346,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3004,,CC(CN1c2ccccc2CCc2ccccc21)C[NH+](C)C,4,6.5,5,150,300,37,4,,,-6.014036898,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3005,,CC[NH+](CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,4,6.5,5,150,300,37,4,,,-6.212321831,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3006,,COc1ccc2c(c1)N(CC(C)C[NH+](C)C)c1ccccc1S2,4,6.5,5,150,300,37,4,,,-5.624867297,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3007,,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,4,6.5,5,150,300,37,4,,,-5.590543735,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3008,,COc1cc2c(cc1OC)C(=O)C(CC1CC[NH+](Cc3ccccc3)CC1)C2,4,6.5,5,150,300,37,4,,,-5.279792943,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3009,,C/C=C/C(=O)N(CC)c1ccccc1C,4,6.5,5,150,300,37,4,,,-4.928718301,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3010,,C[NH+](C)CCCOC1(Cc2ccccc2)CCCCCC1,4,6.5,5,150,300,37,4,,,-5.868497275,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3011,,C[NH+](Cc1cc(Br)cc(Br)c1N)C1CCCCC1,4,6.5,5,150,300,37,4,,,-4.983318918,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3012,,CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,4,6.5,5,150,300,37,4,,,-5.295492001,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3013,,CC/C(=C(\c1ccccc1)c1ccc(OCC[NH+](C)C)cc1)c1ccccc1,4,6.5,5,150,300,37,4,,,-6.104998087,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3014,,CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,4,6.5,5,150,300,37,4,,,-4.60809895,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3015,,Fc1ccc(C2CC[NH2+]CC2COc2ccc3c(c2)OCO3)cc1,4,6.5,5,150,300,37,4,,,-5.554957649,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3016,,O=c1[nH]c2ccccc2[nH]1,4,6.5,5,150,300,37,4,,,-5.75237668,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3017,,S=c1[nH]c2ccccc2[nH]1,4,6.5,5,150,300,37,4,,,-5.821975069,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3018,,Nc1nc2ccccc2s1,4,6.5,5,150,300,37,4,,,-4.94605405,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3019,,Cc1ccc2nc(N)sc2c1,4,6.5,5,150,300,37,4,,,-4.813419515,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3020,,Oc1cc[nH]n1,4,6.5,5,150,300,37,4,,,-6.178556921,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3021,,Oc1cc(CCc2ccccc2)[nH]n1,4,6.5,5,150,300,37,4,,,-5.305436167,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3022,,O=C1Nc2cccc(Cl)c2C1=O,4,6.5,5,150,300,37,4,,,-5.323480336,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3023,,O=C1Nc2ccc(Cl)cc2C1=O,4,6.5,5,150,300,37,4,,,-5.248439434,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3024,,O=C1Nc2cc(Cl)ccc2C1=O,4,6.5,5,150,300,37,4,,,-5.30037047,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3025,,O=C1Nc2c(Cl)cccc2C1=O,4,6.5,5,150,300,37,4,,,-5.343054895,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3026,,O=C1Nc2c(F)cccc2C1=O,4,6.5,5,150,300,37,4,,,-5.680565768,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3027,,O=C1Nc2ccc(F)cc2C1=O,4,6.5,5,150,300,37,4,,,-5.595860954,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3028,,Cc1ccc2c(c1)C(=O)C(=O)N2,4,6.5,5,150,300,37,4,,,-5.449712832,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3029,,Cc1cccc2c1NC(=O)C2=O,4,6.5,5,150,300,37,4,,,-5.51641187,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3030,,O=c1[nH]c2cc(Cl)ccc2o1,4,6.5,5,150,300,37,4,,,-4.738599336,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3031,,Oc1n[nH]c2cccc(Cl)c12,4,6.5,5,150,300,37,4,,,-5.477123976,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3032,,Oc1n[nH]c2cccc(Br)c12,4,6.5,5,150,300,37,4,,,-5.383812259,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3033,,Oc1n[nH]c2ccc(Cl)cc12,4,6.5,5,150,300,37,4,,,-5.273573198,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3034,,Oc1n[nH]c2ccc(Br)cc12,4,6.5,5,150,300,37,4,,,-5.004464046,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3035,,Oc1n[nH]c2ccc(F)cc12,4,6.5,5,150,300,37,4,,,-5.780249945,https://www.sciencedirect.com/science/article/pii/S0928098723001446
3036,,O=c1[nH][nH]c2cc(F)ccc12,4,6.5,5,150,300,37,4,,,-5.714118263,https://www.sciencedirect.com/science/article/pii/S0928098723001446
